Customer ID,First Name,Last Name,Gender,Date of Birth,Contact Number,Email ID,Address,City,State,Postal Code,Country,Transaction ID,Transaction Date,Product,Purchase Amount,Payment Method,Order Status,Account Balance,Credit Score,Loan Amount,Interest Rate,Interaction Date,Interaction Type,Interaction Subject,Notes,Website Visits,Time Spent,Social Media Platform,Post/Comment Date,Sentiment,Engagement Metrics,Survey ID,Survey Responses,Feedback Date,Ratings,Feedback Comments,Frequency of Purchase,Recurring Purchases,Seasonal Patterns,Customer Segment,Segment Preferences,Segment Behavior,Churn Status,Churn Date,Social Media Handle
58cc4e61-1942-4d98-a9fb-6de99f5acc60,Rohan,Bhalla,Male,1993-12-05,07335590924,rohan.bhalla@rediffmail.com.,"57/39
Trivedi Nagar, Bharatpur-342349",Bhubaneswar,Nagaland,102365,India,fe9fdc85-148b-48e1-badf-8dba9c7435b8,2023-01-06 17:32:03,Personal Loan,76730.46,Cheque,Completed,33788.04,663,163873.19,6.02,2023-11-16 11:43:44,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,44,138,Facebook,2023-11-02 13:36:57,Positive,12,dd90d2f2-6d60-46d5-a077-140b9f4a9897,Helpful: Eos nobis dolorem sint doloremque suscipit nihil ad.,2023-11-15 02:21:57,5,Helpful: Esse harum at nisi tenetur.,High,Yes,Spring,Segment B,Helpful: Laboriosam cumque adipisci nam ipsum.,Great: Ducimus nesciunt quibusdam nemo.,Churned,2023-07-13,rohan_bhalla_81
9097e300-14d3-4362-9875-15c2259d5655,Sara,Rajan,Male,1976-05-08,+916287563801,sara.rajan@icloud.com,"48/91, Cheema Street, Ozhukarai-583822",Jhansi,Karnataka,664576,India,3afbb8b7-7964-4349-939e-5cdd1ad0baff,2023-05-31 20:22:06,Credit Card,75391.2,Debit Card,Cancelled,20343.13,667,270012.41,11.15,2023-11-22 17:28:43,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,29,176,Facebook,2023-11-21 13:40:52,Neutral,10,9a283da5-57cc-4ddf-93df-3627b6ce3a4e,Satisfied: Officiis dolorum pariatur consectetur deserunt eius ut.,2023-11-19 08:25:46,5,Helpful: Facilis ut autem aliquid unde.,Medium,Yes,Winter,Segment B,Great: Sequi architecto consequatur corporis quae.,Great: Ea dolores id repellat facere ipsum.,Active,,sara_rajan_65
8b581e1f-1ad4-46e9-86bd-f8d3b79f1c4b,Raunak,Sundaram,Male,2003-03-22,0141991154,raunak.sundaram@icloud.com,"06
Wali Zila, Jhansi 761211",Sirsa,Andhra Pradesh,285843,India,a116336d-417a-4abe-a4b1-1ff4719e52fd,2023-02-12 03:25:35,Savings Account,25873.91,UPI,Completed,25854.45,555,104684.41,14.16,2023-11-10 23:08:31,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,45,60,Instagram,2023-11-01 02:04:10,Negative,65,0c9b843c-e65b-42e3-af22-4edd9bef09a9,Helpful: Nisi perspiciatis laudantium voluptatum ducimus esse beatae.,2023-11-16 12:29:33,2,Satisfied: Reprehenderit tempora laborum aut expedita.,Medium,No,Summer,Segment B,Satisfied: Sed saepe alias tempora quaerat architecto repudiandae.,Excellent: Doloremque velit velit ipsum aliquam occaecati magni quis.,Churned,2023-09-22,raunak_sundaram_57
f2a72234-4a07-47e1-9550-de0246804910,Zoya,Rao,Female,1978-08-07,09337805954,zoya.rao@outlook.com,"50/35, Kashyap Path, Gandhidham-692223",Jamalpur,Arunachal Pradesh,048712,India,4079f982-bc1b-42e6-8ee8-42d62ac586c8,2023-03-13 16:03:53,Fixed Deposit,6095.61,Debit Card,Completed,36678.52,707,191709.25,10.54,2023-11-12 21:58:45,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,31,35,Twitter,2023-11-15 12:04:38,Neutral,98,26ca8be5-43b9-4e55-bc89-24fcc15d0615,Excellent: Sint repudiandae ab autem temporibus totam at esse.,2023-11-16 17:21:04,1,Satisfied: Iste error exercitationem eum temporibus.,High,No,Winter,Segment A,Great: Quam inventore repellendus optio molestias.,Great: Sint doloribus alias quidem nulla.,Churned,2023-10-06,zoya_rao_41
a5e9ba6b-784b-464a-9c48-8c0898d60031,Tejas,Krishnamurthy,Female,2004-02-21,7274568509,tejas.krishnamurthy@outlook.com,"H.No. 52
Deep
Kottayam-625768",Sri Ganganagar,Nagaland,414358,India,2ccb890c-577a-4025-9a84-74a80c6e6e51,2023-09-27 11:35:53,Personal Loan,10483.75,Internet Banking,Pending,38922.96,307,373552.28,7.83,2023-11-12 01:26:26,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,13,176,Facebook,2023-11-01 07:14:05,Positive,11,bfc55313-83e4-4a37-af03-11ac793c5906,Satisfied: Totam aperiam consectetur maiores magnam nemo at necessitatibus.,2023-11-11 01:07:06,4,Helpful: Soluta tempore quasi deleniti.,High,No,Summer,Segment C,Satisfied: Soluta quos delectus et saepe in.,Satisfied: Sit quidem maxime totam sapiente velit quisquam voluptatum.,Churned,2023-01-22,tejas_krishnamurthy_39
efdcfc25-7fe6-421c-93e7-f66ce91089a9,Myra,Dugar,Female,2001-06-07,02177255556,myra.dugar@rediffmail.com.,"H.No. 71
Bansal Path
Faridabad-418468",Sagar,Uttar Pradesh,952685,India,67074893-7d1d-4281-8e61-cdbfd93f5d0e,2023-08-06 04:26:13,Credit Card,92976.32,Debit Card,Cancelled,4921.23,359,263181.72,12.0,2023-11-15 04:24:18,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,2,108,Facebook,2023-11-21 22:43:58,Neutral,76,c9fc113d-8285-4b60-8fd3-d7eb588841b9,Excellent: Veniam quis molestias at pariatur.,2023-11-20 00:24:10,2,Helpful: Commodi praesentium tenetur alias tempora ea.,Low,Yes,Fall,Segment C,Satisfied: A magni aliquam nisi quas.,Helpful: Repellendus laboriosam sed.,Churned,2023-04-08,myra_dugar_44
6dc2539e-60fe-44a2-9ee8-84fd6e212c08,Jiya,Dhawan,Male,1998-09-16,06997222859,jiya.dhawan@yahoo.com,"H.No. 240
Kata Marg
Thrissur-239565",Raiganj,Uttar Pradesh,197063,India,ed52d6c2-63cb-4e67-ab43-1f9c45ed882b,2023-11-03 21:01:53,Personal Loan,70077.22,Debit Card,Completed,14804.33,411,181507.05,11.08,2023-11-07 14:24:10,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,27,109,Twitter,2023-11-04 20:42:53,Neutral,85,a36616e6-e06e-4181-9b01-2ef90220773b,Satisfied: Pariatur iure alias occaecati.,2023-11-12 21:11:05,2,Helpful: Beatae et dolorem.,High,No,Summer,Segment B,Excellent: Corrupti ratione temporibus et nam laboriosam amet.,Great: Accusantium iste facere nemo.,Active,,jiya_dhawan_34
770f575d-b1e6-47b6-8cba-0d0c68392629,Lavanya,Wali,Male,1982-12-01,5239943280,lavanya.wali@gmail.com,"H.No. 26
Dhawan Ganj
Bhusawal 383654",Bikaner,West Bengal,352580,India,52d5cdb2-d952-4ec0-8915-fd51c0ee395b,2023-03-17 21:12:52,Savings Account,14017.24,Debit Card,Completed,20371.41,368,375953.43,14.56,2023-11-12 19:07:28,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,10,26,Twitter,2023-11-01 09:47:44,Negative,92,d45d3f0a-60ef-4362-aa53-19111f5af757,Excellent: Nisi est consequuntur optio eligendi.,2023-11-02 07:16:46,1,Great: Sint doloribus voluptatibus harum.,High,Yes,Summer,Segment C,Great: Voluptates autem excepturi ea atque.,Great: Repellat quas optio dolorum tenetur molestiae nemo.,Churned,2023-06-02,lavanya_wali_36
09c13976-ff5a-4368-9e23-d994f0653965,Diya,Saraf,Female,1982-09-23,+914019768987,diya.saraf@outlook.com,"H.No. 61
Mander Circle, Surendranagar Dudhrej 712526",Nagercoil,Meghalaya,384701,India,603303ea-2ccd-46d2-9970-258e251c27c9,2023-03-12 07:11:56,Savings Account,70607.54,Internet Banking,Cancelled,35524.72,750,427663.0,8.71,2023-11-20 19:57:02,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,49,12,Facebook,2023-11-14 19:06:48,Negative,99,058cd10a-5709-4b1e-8c52-6a8fa35a3d27,Satisfied: Distinctio quae dolor occaecati ipsam molestiae.,2023-11-16 15:52:09,4,Helpful: Ipsa maiores nemo recusandae similique placeat beatae delectus.,Medium,Yes,Spring,Segment A,Satisfied: Sapiente ea vitae illum voluptas.,Excellent: Fugiat soluta eligendi excepturi odit voluptas officiis quibusdam.,Active,,diya_saraf_22
cf5f425c-ff9c-4316-93b1-5f11f8ced7dd,Lagan,Banerjee,Female,1977-03-29,+914920338061,lagan.banerjee@outlook.com,"03/749, Chana Street
Kolhapur 628757",Dehri,Maharashtra,575717,India,0fdd3dad-9beb-4dae-9351-9507bf20f77d,2023-08-08 11:30:13,Personal Loan,17057.12,Cheque,Pending,17579.01,730,85310.84,5.74,2023-11-15 07:02:01,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,35,171,Twitter,2023-11-17 20:07:30,Positive,53,db515e99-198e-483c-881f-f911658b5d5e,Satisfied: Distinctio ad amet veritatis.,2023-11-16 15:54:29,3,Excellent: Dignissimos perferendis quisquam quos architecto.,Low,No,Summer,Segment B,Helpful: Quas corrupti id voluptas.,Helpful: Quasi dicta quod illum tenetur facilis dicta.,Active,,lagan_banerjee_13
ae414241-0482-4be7-a7b1-5523e1ef4497,Indrajit,Wali,Female,2001-04-11,+918808286739,indrajit.wali@rediffmail.com.,"15/697, Swaminathan Chowk
Thiruvananthapuram 555514",Anand,Manipur,150024,India,eae273ab-9810-442f-9046-f20ef7cc7980,2023-11-14 09:44:35,Savings Account,45631.81,UPI,Pending,23271.41,735,28280.62,9.64,2023-11-10 07:02:12,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,22,15,Instagram,2023-11-02 13:36:55,Positive,46,e244b158-97e3-4017-915a-ffbb4bda4936,Great: Nihil voluptates numquam sequi odio beatae incidunt.,2023-11-04 23:22:57,2,Satisfied: Earum tempore quos consequuntur a facilis blanditiis.,High,Yes,Fall,Segment B,Excellent: Libero quidem porro necessitatibus.,Satisfied: Voluptatum iure incidunt mollitia cumque doloribus.,Churned,2023-06-11,indrajit_wali_66
95df674a-a05f-4200-9d75-4aa458a0c109,Shanaya,Sem,Female,1973-06-14,+916074220706,shanaya.sem@icloud.com,"481, Bail Street
Madhyamgram 056359",Bikaner,Madhya Pradesh,752660,India,c9f491a5-8d86-4f1c-8fea-9282982a9d74,2023-02-22 21:58:26,Personal Loan,86221.86,Debit Card,Completed,4193.87,637,359805.39,5.96,2023-11-04 03:21:21,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,49,63,Twitter,2023-11-07 05:32:06,Positive,100,cfd6a650-c6c3-49c4-bf6d-69d828216c28,Satisfied: Nemo quisquam facere dicta explicabo iste.,2023-11-01 19:10:32,1,Helpful: Accusamus deserunt beatae quasi impedit omnis ducimus earum.,High,No,Summer,Segment B,Helpful: Enim quis numquam eligendi voluptatem culpa laboriosam.,Excellent: A laborum voluptate ex debitis.,Active,,shanaya_sem_27
9e324bb5-36b4-4ed6-ae3f-3f13ce0d7044,Jayesh,Chhabra,Female,1988-03-05,+917491892820,jayesh.chhabra@rediffmail.com.,"H.No. 77
D’Alia Marg, Ulhasnagar-951221",Proddatur,Arunachal Pradesh,041717,India,b2592795-3c07-4fd9-aad2-e4a17f94be56,2023-01-06 11:55:02,Savings Account,64980.3,UPI,Cancelled,48044.22,582,373911.18,13.55,2023-11-20 10:50:40,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,34,42,Facebook,2023-11-22 01:02:35,Neutral,67,d4858b76-9755-4682-9cd8-2ed55a929f91,Great: Voluptates debitis sequi et vero deserunt corrupti vel.,2023-11-07 01:34:40,4,Great: Quidem eaque unde et occaecati in.,Medium,Yes,Summer,Segment B,Excellent: Saepe doloremque consectetur eligendi eveniet.,Satisfied: Doloremque nulla accusamus nobis.,Active,,jayesh_chhabra_87
61abeb72-3df9-4934-b825-b81db1ff43dd,Navya,Lala,Male,1973-11-30,+915798338740,navya.lala@gmail.com,"69/190
Issac Nagar
Yamunanagar-140803",Kota,Meghalaya,731949,India,b79a2b9d-e2fa-4206-8d49-1013e57ad876,2023-05-31 05:31:13,Credit Card,43607.6,UPI,Completed,27544.93,334,201287.16,12.08,2023-11-01 06:17:16,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,50,122,Facebook,2023-11-20 01:20:42,Positive,21,294283b4-5537-4291-8d2a-73e866aee727,Excellent: Commodi iusto unde dolorum fugiat commodi.,2023-11-08 13:52:36,5,Helpful: Delectus unde suscipit.,Medium,No,Spring,Segment A,Excellent: Praesentium ad alias.,Great: Ipsam pariatur minima velit et.,Active,,navya_lala_28
3770e5c9-986e-459b-9440-1334420aed45,Khushi,Ganguly,Male,1962-03-31,5939285913,khushi.ganguly@gmail.com,"H.No. 50, Suri Circle, Malda-051553",Thane,Punjab,168309,India,58cab7af-e897-4cef-a3e2-c04f041ad1e9,2023-11-05 15:28:29,Credit Card,94342.84,UPI,Completed,21154.11,683,335775.93,8.03,2023-11-11 12:21:48,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,33,123,Twitter,2023-11-03 22:10:14,Negative,19,dc1c8021-bdd2-4712-ab5b-1e6151265dbc,Satisfied: Quisquam voluptate eligendi fuga aperiam officia.,2023-11-21 12:47:49,3,Excellent: Accusantium repellendus eligendi nihil eos.,High,No,Fall,Segment B,Great: Deleniti odio recusandae.,Great: Unde aspernatur labore occaecati consequatur ipsum explicabo.,Active,,khushi_ganguly_49
85270da5-61bb-4238-9272-6a1e5d5cd82e,Shalv,Bassi,Female,1985-08-10,+913197895997,shalv.bassi@rediffmail.com.,"H.No. 21
Bhardwaj Road
Ratlam-324185",Khammam,Sikkim,658360,India,4ab36cbc-988b-4247-8fab-686e4b38b8c1,2023-05-26 07:13:51,Fixed Deposit,36446.45,Cheque,Completed,47258.05,790,307879.66,10.52,2023-11-02 04:09:35,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,1,166,Facebook,2023-11-08 15:39:28,Negative,62,28e33409-e47a-46f6-ae4e-229d98431af3,Excellent: Praesentium itaque voluptate excepturi voluptas quia.,2023-11-03 10:19:09,4,Excellent: Nostrum sint quisquam deleniti saepe tenetur.,Medium,Yes,Summer,Segment A,Excellent: Ipsam sapiente numquam quidem deserunt alias.,Great: Quaerat dicta tempora explicabo pariatur accusamus sequi eveniet.,Active,,shalv_bassi_88
3f24a4a5-f21e-4091-b434-2920cbbb07e8,Shayak,Kade,Female,1961-06-20,09042452943,shayak.kade@gmail.com,"04/007, Ravel Road
Rajkot-060082",Kishanganj,Nagaland,863575,India,61668e21-14f5-4bf9-849c-d3a17a7da057,2023-04-01 13:30:25,Personal Loan,46861.42,Debit Card,Pending,21251.95,832,393225.3,9.65,2023-11-21 17:11:47,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,41,94,Twitter,2023-11-10 02:13:12,Neutral,85,a5446845-c031-405f-9e2f-524f1c9aa50a,Helpful: Cupiditate deserunt placeat.,2023-11-03 16:34:20,4,Great: Deserunt est fugiat quis.,Low,No,Summer,Segment B,Great: Sequi commodi nisi aspernatur.,Helpful: Fugit ut consequuntur optio.,Churned,2023-01-04,shayak_kade_57
b11d0385-bbde-49e0-a80b-bf9b9d423707,Sara,Rana,Female,1961-08-02,02453613417,sara.rana@gmail.com,"49/11
Wason Circle, Ramgarh 332121",Davanagere,Madhya Pradesh,744851,India,1c6870a3-a5b3-4998-bbd5-127d10dc2c80,2023-05-24 10:31:28,Fixed Deposit,79803.07,Cheque,Completed,33656.09,842,87049.66,10.41,2023-11-08 18:27:30,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,49,10,Facebook,2023-11-14 10:01:39,Negative,53,aad55820-274c-4b06-9e56-06194e2fd2a1,Excellent: Temporibus natus praesentium temporibus dignissimos.,2023-11-04 03:22:06,1,Excellent: Optio quasi possimus nobis corporis deserunt nesciunt.,High,Yes,Summer,Segment A,Great: Iste eum voluptas recusandae totam quod consequuntur.,Satisfied: Officiis assumenda amet blanditiis atque.,Churned,2023-10-15,sara_rana_64
74e3c9d6-d2c5-4990-9ef3-839c51da638c,Himmat,Sharaf,Female,1985-06-07,04781207148,himmat.sharaf@rediffmail.com.,"00/59, Lala, Karimnagar-206723",Ambattur,Karnataka,714744,India,a60550d2-971d-47d0-9247-1969faa0ff74,2023-04-30 19:04:16,Fixed Deposit,75077.41,Internet Banking,Pending,23964.23,352,367629.44,5.49,2023-11-13 01:20:18,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,36,92,Twitter,2023-11-20 00:11:18,Neutral,95,a26be002-54d9-4fb6-8572-f0ee22597f17,Helpful: Sit quasi incidunt iste alias earum.,2023-11-15 07:27:32,1,Great: Doloribus dolor deleniti nesciunt.,High,Yes,Winter,Segment C,Helpful: Excepturi asperiores dolorum quia recusandae.,Excellent: Eligendi laborum itaque voluptatibus neque rem assumenda id.,Active,,himmat_sharaf_61
a06de250-cf60-487f-83ce-bb2cbfaeb9bf,Yashvi,Hayer,Female,1990-06-03,00537266577,yashvi.hayer@outlook.com,"988, Borah Ganj, Warangal 135427",Rajkot,Madhya Pradesh,579323,India,fff66257-cc86-4009-acee-0fddd328ef62,2023-10-10 11:48:24,Fixed Deposit,44016.17,Cheque,Completed,3566.9,524,236831.3,6.03,2023-11-02 15:44:51,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,40,23,Twitter,2023-11-06 06:17:20,Negative,96,2ebead77-7f6d-4f91-840e-4947da9d1d5b,Great: Ipsam debitis sed eos.,2023-11-17 16:25:57,1,Helpful: Illo ea illum aliquam incidunt impedit.,Low,Yes,Winter,Segment C,Satisfied: Officiis nobis explicabo autem.,Helpful: Consequuntur accusamus consequuntur quo non sit natus.,Active,,yashvi_hayer_93
476be20d-3fdc-4ecc-bbdc-75f1e62c4626,Lavanya,Kant,Male,1993-07-08,+914673234417,lavanya.kant@icloud.com,"228, Sha Ganj, Hajipur 037070",Muzaffarpur,Goa,428309,India,673e322f-0c7b-4901-b9c3-7ef7a53adbde,2023-06-19 06:32:10,Personal Loan,84784.86,Debit Card,Pending,11268.85,787,364338.38,7.69,2023-11-17 17:53:36,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,42,67,Instagram,2023-11-04 09:12:22,Neutral,57,b0702b72-5a77-4b05-b6ba-e0e8f53f05dc,Satisfied: Vitae sunt voluptates.,2023-11-17 09:04:06,1,Excellent: Quia optio esse possimus blanditiis quis.,High,No,Winter,Segment A,Satisfied: Enim hic quasi aliquid expedita.,Great: Saepe doloribus quod laudantium placeat.,Churned,2023-09-02,lavanya_kant_92
013e06cd-29f4-40ba-96a1-ac1663e84012,Sahil,Mani,Male,1965-12-07,8311569289,sahil.mani@icloud.com,"H.No. 06
Saini Marg, Mirzapur 688159",Alappuzha,Punjab,423582,India,90b55834-4023-47a0-90e7-0637a3a2df90,2023-01-18 11:07:24,Credit Card,52097.63,Debit Card,Completed,40928.76,348,403377.13,12.58,2023-11-06 05:25:01,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,4,40,Facebook,2023-11-16 20:24:41,Negative,96,beb5e357-e27b-4ec4-b3a4-dbb27bc708ce,Satisfied: Veritatis distinctio dolor magnam autem.,2023-11-18 05:36:10,2,Helpful: Corporis odit doloribus impedit qui.,High,Yes,Fall,Segment C,Excellent: Ex iste voluptatum delectus.,Excellent: Accusantium eveniet tempora cupiditate iusto quos expedita.,Churned,2023-03-30,sahil_mani_67
18f82725-3380-46f9-8437-23c88cbcd34b,Saanvi,Dora,Female,1982-12-05,03213082180,saanvi.dora@yahoo.com,"67/92
Chacko Circle
Chittoor-914384",Dehri,Arunachal Pradesh,075409,India,5d4a940a-56a9-4f72-a6fe-e4f325a12ec0,2023-07-14 04:16:12,Credit Card,23121.83,UPI,Completed,16935.89,750,482549.08,5.27,2023-11-05 07:22:23,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,13,100,Instagram,2023-11-04 00:24:29,Positive,72,45b74d33-36ed-4158-8912-6f228b3c3113,Great: Doloremque blanditiis expedita ratione labore.,2023-11-10 06:59:29,1,Excellent: Illo expedita deleniti expedita accusamus amet.,Medium,No,Winter,Segment B,Satisfied: Sapiente tenetur sit optio nulla.,Satisfied: Fugit doloribus ipsam tempora.,Active,,saanvi_dora_66
b2035c32-2fc4-43a0-bcc3-28ae74d4a06f,Yuvaan,Hegde,Male,1959-08-09,+910219452912,yuvaan.hegde@rediffmail.com.,"055
Kara Zila, Bhopal-889618",Gaya,Meghalaya,445304,India,122e3d86-4963-4b88-9f1c-80b6f8e1458a,2023-06-29 10:42:01,Credit Card,44431.65,Debit Card,Cancelled,35604.83,426,172516.83,13.4,2023-11-09 03:15:14,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,48,60,Instagram,2023-11-09 10:47:51,Neutral,2,dda49f90-e0b4-452c-a7c0-c1d9d780c035,Satisfied: Necessitatibus odit illo aut.,2023-11-04 01:37:10,1,Great: Ab itaque ipsa architecto neque.,Low,Yes,Spring,Segment B,Great: Recusandae nostrum quas odit nesciunt.,Excellent: Labore provident quia architecto.,Churned,2023-03-08,yuvaan_hegde_13
bcbb2828-fdd9-48a9-8844-afbf2fd85d58,Anahi,Dara,Male,1994-02-16,09212152650,anahi.dara@gmail.com,"77/79
Thaker, Ramgarh 136731",Katni,Andhra Pradesh,917866,India,55a869cf-6187-4649-aa45-4e4751360288,2023-07-25 03:16:05,Savings Account,52364.51,Cheque,Cancelled,10921.55,689,50404.23,13.72,2023-11-02 19:22:45,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,34,34,Facebook,2023-11-21 12:57:33,Neutral,8,6be4ed2d-6f5c-43c3-8107-a39764f60d91,Satisfied: Rem nisi ducimus non fugiat qui animi.,2023-11-07 22:26:59,1,Helpful: Soluta commodi quibusdam harum.,High,No,Fall,Segment A,Helpful: Aliquid voluptatibus sit quae.,Helpful: Explicabo voluptatem labore odio doloremque.,Churned,2023-05-30,anahi_dara_63
2c8f9a3e-5af6-419a-b1e4-40cd9cb395df,Uthkarsh,Samra,Female,1999-07-07,8629653810,uthkarsh.samra@yahoo.com,"59/155
Dhawan Road, Sonipat 206214",Deoghar,Sikkim,757206,India,fec4fff3-4bea-47f1-a8e0-5d09ea39d58d,2023-03-14 23:56:39,Fixed Deposit,8380.04,Debit Card,Completed,23698.47,731,196933.04,10.49,2023-11-03 10:44:04,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,36,173,Facebook,2023-11-07 23:08:06,Negative,5,e72e7df3-2aed-44e0-a263-541d0dd18cf5,Excellent: Perferendis laudantium similique molestiae provident accusamus.,2023-11-16 13:36:36,2,Satisfied: Magnam dignissimos fugiat eum ratione nihil quo expedita.,High,No,Summer,Segment A,Excellent: Error id consequatur ad voluptas incidunt.,Satisfied: Odit eos ducimus accusantium.,Active,,uthkarsh_samra_71
ebdef61d-cac6-481d-ad4f-78ba5fb08302,Biju,Tella,Female,2001-12-04,8679180007,biju.tella@icloud.com,"28
Madan Path, Muzaffarpur 749656",Madanapalle,Telangana,184087,India,b86078d9-8a76-4d03-b071-ee6707243b13,2023-01-12 13:06:06,Savings Account,21518.09,Internet Banking,Completed,16645.79,361,391974.91,6.44,2023-11-22 17:12:41,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,39,82,Facebook,2023-11-16 20:50:34,Neutral,35,1be55a58-677b-4738-a3b9-fe262b6096b1,Excellent: Facere nostrum est consequuntur delectus.,2023-11-02 00:44:10,5,Satisfied: Quidem soluta dolorum.,High,Yes,Summer,Segment B,Great: Eius exercitationem rerum in maiores aut.,Satisfied: At tenetur dolore suscipit ut.,Churned,2023-07-27,biju_tella_93
a2679989-676a-4228-bb79-8dcc8b2b2db2,Rati,Chaudhry,Female,1975-06-23,7577888012,rati.chaudhry@outlook.com,"80, Seshadri Street, Sultan Pur Majra-615147",Suryapet,Arunachal Pradesh,894186,India,c0ab2380-e8a2-4976-bbc1-f28cd17e176a,2023-03-29 00:53:21,Credit Card,27523.4,Cheque,Cancelled,11001.65,792,115977.09,12.63,2023-11-09 00:29:28,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,28,60,Facebook,2023-11-20 00:34:23,Neutral,40,4b678289-33a9-41c9-9f8b-51abf574fb04,Excellent: Facere quos quos perferendis iusto perspiciatis.,2023-11-07 21:20:52,1,Great: Earum nulla aliquam a iste quia architecto dolorem.,High,Yes,Summer,Segment A,Helpful: Fugiat aspernatur provident labore pariatur.,Satisfied: Praesentium laborum soluta voluptatibus molestias repellendus quo.,Active,,rati_chaudhry_26
bfe2618e-4866-431e-aa78-90766bb4b253,Trisha,Goyal,Male,1982-07-31,+917040842431,trisha.goyal@icloud.com,"H.No. 61
Tripathi Circle, Sirsa 517242",Bettiah,Haryana,655992,India,72123218-6226-4228-832f-b5e37d376e77,2023-02-15 18:09:06,Personal Loan,9783.87,Cheque,Completed,15399.99,334,443997.66,14.87,2023-11-21 16:06:11,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,23,122,Facebook,2023-11-01 14:36:11,Negative,22,d6fa5fbe-0683-40dd-b0a6-3f82970ff0c8,Excellent: Id adipisci a explicabo natus similique a.,2023-11-23 11:49:51,4,Satisfied: Qui in fugiat expedita.,Medium,No,Spring,Segment B,Excellent: Laborum veniam impedit consequatur ab ratione.,Great: Fugiat corporis dolorum eligendi.,Churned,2023-03-03,trisha_goyal_91
044f33bb-017f-4c52-b37d-91b01e44b595,Vihaan,Madan,Female,1968-11-07,00870063410,vihaan.madan@outlook.com,"12, Chaudhuri Circle
Ambattur-918715",Pudukkottai,Tamil Nadu,934693,India,5ca4bdb2-661e-447c-938d-1866babd8ebf,2023-09-10 17:10:44,Savings Account,17798.03,Cheque,Completed,18559.06,570,290759.61,13.18,2023-11-18 11:23:24,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,50,48,Twitter,2023-11-11 20:24:58,Positive,96,79de4261-e8b0-4f49-8ef7-5fef25e5853a,Satisfied: Molestiae hic sapiente omnis quaerat.,2023-11-13 07:51:27,4,Satisfied: Quaerat facere expedita numquam culpa quam perspiciatis.,High,No,Summer,Segment A,Great: Mollitia voluptatum eius nihil iure.,Helpful: In doloremque voluptatum cupiditate.,Active,,vihaan_madan_26
e2d5f428-e6fb-4d2a-bf52-91b9598ce816,Advika,Subramanian,Female,1975-06-30,+913318506580,advika.subramanian@rediffmail.com.,"704, Verma Street, Varanasi 931168",Narasaraopet,Assam,029264,India,fe34748e-ac47-4039-8a15-ff2047aed153,2023-03-23 09:46:59,Credit Card,24456.06,Internet Banking,Pending,8165.04,688,412543.61,14.4,2023-11-02 19:41:35,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,19,20,Instagram,2023-11-06 20:07:30,Positive,23,1279cb7c-8b08-48ee-8e7c-4c8ea7ddfd5e,Great: Ipsum quos ipsa quaerat.,2023-11-15 20:20:15,1,Excellent: Adipisci dolorem sunt doloribus consequuntur.,High,Yes,Summer,Segment C,Helpful: A laudantium ab dolores id et fuga voluptates.,Excellent: Inventore rem consequatur rem mollitia culpa.,Active,,advika_subramanian_98
